comment_hash,comment,sentiment,sentiment_score,aspects,negative_reasons,model,analyzed_at
ec53bdfa4e1f3cba,平板很好用！很称心，就是保护套太难买了！不知京东商城有吗？,中性,0.0,"质量,体验",,deepseek-v4-pro,2026-06-29T21:57:31
8d6518f83ea3e052,给家里老人买的，老人家太喜欢了，当时就让我给换了卡用上了，到那去都拿着，哈哈?,正面,0.9,"体验,质量",,deepseek-v4-pro,2026-06-29T21:57:31
479de6aa511a0f20,搬家东西都要换了，还可以吧,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T21:57:31
2e362a1346176978,非常不错，正品推荐，物流给力，好评,正面,0.9,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T21:57:31
7f86a0c1b621c340,已经收到货物了，快递小哥没有受天气影响很快就送到了，用了一天感觉很好，速度很快,正面,0.9,"物流,质量",,deepseek-v4-pro,2026-06-29T21:58:14
e3285e714a15da2e,前后摄像头像素高，照片清晰度高。,正面,0.95,质量,,deepseek-v4-pro,2026-06-29T21:58:14
54ca7713599b110a,老人用来看电视剧的，运行流畅第一次运过来的有瑕疵，商家很快就给换过了！?,正面,0.8,"质量,售后",,deepseek-v4-pro,2026-06-29T21:58:14
1df5f9e0895406ec,平板收到了，宝贝好开心……,正面,0.9,"物流,体验",,deepseek-v4-pro,2026-06-29T21:58:14
99e31b96e7ffed07,不错，妈妈很喜欢,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T21:58:14
af119601fcd977b1,主要是想买来听课用的。华为做工不错，手感挺好。不过有两个问题，一是运输过程中包装有点磕碰，二是机器声音系统，微博微信等看了视频，结束后音响系统总会有“嘣”的一声，不知道是我这个机器的问题还是系统性问题，懒的换了。给快递小哥点个赞！,中性,-0.1,"质量,物流,包装,体验","运输包装磕碰,声音系统异响",deepseek-v4-pro,2026-06-29T21:58:14
e395291643dd4984,感觉还行，给家里老人买的。就是拿到手就需要升级系统，这点不方便，没网络还不行了。总体不错！,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T21:58:14
8f535de4edcc2b35,手机很不错，棒棒的，给五星好评，谢谢老板祝你生意兴隆,正面,1.0,"质量,服务",,deepseek-v4-pro,2026-06-29T21:58:14
010b8aeba82fdff4,"不错，前天下的1158,昨天618京东自营的只要988,果断取消前单，抢下988,今天就到货，一切OK，今天推荐朋友一看，价格回到1158了，吓shi（这个字说是敏感词，改拼音?）我了?",正面,0.95,"价格,物流",,deepseek-v4-pro,2026-06-29T21:58:14
c7470c2366d14ccc,比想象中好很多哦，八寸的刚好够用，太大的拿着不方便，这个出游的时候存点照片，地图，偶尔下点视频，平时看看邮件，耍耍微博，挺够用的，干再复杂的事情就用电脑了，建议大家不要买太大屏幕的pad，七到八寸的一定刚刚好！,正面,1.0,"质量,体验",,deepseek-v4-pro,2026-06-29T21:58:14
6fd809269c3f2ded,挺好实惠速度可以,正面,0.8,"价格,物流,体验",,deepseek-v4-pro,2026-06-29T21:58:41
8831085d78bd2252,吾消费京东商城数年，深知各产品琳琅满目、然，唯此宝物与众皆不同，为出淤泥之清莲，使吾为之动容，心驰神往，以至茶饭不思，寝食难安，辗转反侧无法忘怀，于是乎紧衣缩食，凑齐银两，倾吾之所有而能买，东哥之热心、快递员之殷切，无不让人感激涕零，可谓迅雷不及掩耳盗铃儿响叮当仁不让世界充满爱，待打开包裹之时顿时金光四射：屋内升起七彩祥云，处处皆是祥和之气。吾惊讶之余甚是欣喜若狂，呜呼哀：哉！此宝乃是天上物，人间又得几回求！遂沐浴更衣，焚香祷告后与人共赏此宝，人皆赞叹不已，故生此宝物款型及做工，超高性价比之慨且赞吾独具慧眼与时尚品位，产品介绍果然句句实言，毫无夸大欺瞒之嫌，实乃大家之风范，忠义之商！家，这个商品还真好，非常喜欢，也很欣赏京东的售后服务和配送速度真的不错，买东西就在京东买，选自营没有错更：多正品保障更多售后保障更快到货和退换速度无人能敌，看！天下网购发货速度谁最快答京东商城售后服务谁最好答：京东商城配送服务谁最强：京东商城，品质保障谁最棒答：京东商城，正所谓：要问电商哪家强，中国网购数京东我为！什么喜欢在京东买东西，因为今天买明天就可以送到,正面,0.95,"质量,物流,服务,售后,体验",,deepseek-v4-pro,2026-06-29T21:58:41
715ddf2964d4a818,运行速度和内存空间是渣点，建议不要购买，除非你只用来浏览网页。,负面,-0.7,质量,"运行速度慢,内存空间小",deepseek-v4-pro,2026-06-29T21:58:41
0f6cf6113e38cc1c,很好，很喜欢，一样能用的时间长一些,正面,0.7,质量,,deepseek-v4-pro,2026-06-29T21:58:41
ef0b5fca0de3d77c,华为的牌子，质量还是不错的！值得推荐！,正面,0.8,质量,,deepseek-v4-pro,2026-06-29T21:58:41
296615351a13b13e,东西非常好，购物很满意！东西非常好，购物很满意！,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T21:58:41
78c61211d2e6a3c2,非常漂亮，声音很舒服，配置高，送货快。,正面,0.9,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T21:58:41
9582f756e4b13a90,还凑合，毕竟一千来块的东西，玩某些游戏会卡,中性,-0.2,"质量,价格",部分游戏卡顿,deepseek-v4-pro,2026-06-29T21:58:41
43a955b96b048149,京东的速度就是快，早上八点拍下，下午三点实物到手。电脑手感非常好 屏幕分辨率清晰 ，反应速度和联网速度都比较快。至于说曼哈顿音响有多么多么的震撼 到是没感觉到，或许本人音乐质感不强。总体评价 这款产品挺不错的 符合这个价位。给孩子当游戏机用 期望没什幺小毛病耐用些就可以了。支持国货 支持华为 支持京东 ！,正面,0.7,"质量,物流,价格,体验",,deepseek-v4-pro,2026-06-29T21:58:41
302361488e3e4a73,给宝宝配备的，宝宝很是喜欢，家人也是喜欢，唯一可惜当时拍错啦，应该拍带卡的平板,正面,0.6,体验,,deepseek-v4-pro,2026-06-29T21:58:41
2eba7250d92c8f02,感觉还行，说好有发票，连张票都没有，害怕没有保修，半年就出问题,负面,-0.4,"售后,质量","缺少发票,担心保修,半年出问题",deepseek-v4-pro,2026-06-29T21:59:07
7ef8c1402b584f02,帮朋友买的，非常到位，自己有一个M2，这个升级版非常强大,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T21:59:07
9a55ea6605146e7e,给老人买的，老人用不错了！！！！,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T21:59:07
73fd8c47a3fb4c76,这个商品很不错，在市面上属于性价比超高的了，待机时间很长,正面,0.9,"价格,质量",,deepseek-v4-pro,2026-06-29T21:59:07
de5939ed24864584,发货速度快，京东购物放心，实惠，之前买的诺基亚n1已坏，又给孩子买了这个，希望耐用点吧,正面,0.6,"物流,价格,质量",,deepseek-v4-pro,2026-06-29T21:59:07
2778706189372bc6,卖给小朋友玩的，不错，挺好用的，平时玩游戏，功能还不错。,正面,0.8,"体验,质量",,deepseek-v4-pro,2026-06-29T21:59:07
46359d2d47e64fbf,跟想象的还是不太一样吧，苹果系统用习惯了，突然换到安卓还是不太习惯，不过这个价位来说还是不错了，用着基本不发烫，买来看看电视，玩玩游戏完全可以。,中性,0.1,"价格,质量,体验",,deepseek-v4-pro,2026-06-29T21:59:07
465bd824aa7c083f,快递给力，用着很舒服，大小正好，从安卓换成苹果手机，买来玩王者的,正面,0.9,"物流,体验",,deepseek-v4-pro,2026-06-29T21:59:07
7a7dfecf39a021a8,还不错，就是应该买通话版的，当时没多余的卡，现在后悔了。,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T21:59:07
fec736941d3633c6,东西已收到，快递小哥服务杠杠滴,正面,0.9,"物流,服务",,deepseek-v4-pro,2026-06-29T21:59:07
bd6f55c2c850e23e,可以的，性价比高,正面,0.8,价格,,deepseek-v4-pro,2026-06-29T21:59:44
fc0d220fedd1c194,买给爸爸的，屏幕非常大。也很清晰,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T21:59:44
682b91632dbf8a75,很好的宝贝很满意，物流快。就是没有耳机线有点小遗憾。,正面,0.7,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T21:59:44
ca79323d2276b51b,给侄儿买的，希望好用。,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T21:59:44
1057f035d0a7e5f8,还不错，挺好看的，物美价廉。,正面,0.8,"质量,价格",,deepseek-v4-pro,2026-06-29T21:59:44
ea7a9b2fc253a5f4,说的挺快，东西挺好。,正面,0.9,"物流,质量",,deepseek-v4-pro,2026-06-29T21:59:44
c99d2d6d30435ce3,这个用着还行，暂时没问题，后续再继续评价,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T21:59:44
3191d3637627b9a2,平板显示出色，各种运行都很流畅，质量好。随机赠送了贴膜,正面,0.95,"质量,体验",,deepseek-v4-pro,2026-06-29T21:59:44
2c34bfc2f1febb8c,挺好的，不过刚买几天就掉价了，让我很遗憾，不过平板真的不错，挺好用的，好评。,正面,0.7,"价格,质量",,deepseek-v4-pro,2026-06-29T21:59:44
4fd627f69464f5dc,收到，东西很好。就是内存小了点，不够可以买内存卡。不错，我喜欢?,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T21:59:44
8f2eefe31e5a0746,平板给弟弟买的，拿到好兴奋哦，我们全家都是用的华为，支持国货，赞赞赞，物流超级快，有需要还会再来？客服很给力哦！！,正面,0.9,"物流,服务,体验",,deepseek-v4-pro,2026-06-29T22:00:08
3a6cc0a8391dad68,性能还不错，照片像素不是很高。,中性,-0.1,质量,照片像素不高,deepseek-v4-pro,2026-06-29T22:00:08
5bf64ec2991c444b,买第二个了，依然很满意的一次购物。,正面,0.9,"体验,质量",,deepseek-v4-pro,2026-06-29T22:00:08
1a91c1cda7f76536,速度快，屏幕大，看电视可以，主要是给爸爸买来下棋的,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:08
00824155a98e69ac,京东快递就是快，当天买第二天早上就到了，看电影很高清，值得购买,正面,0.9,"物流,质量,体验",,deepseek-v4-pro,2026-06-29T22:00:08
deda3baeb0884804,背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,正面,0.95,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:08
a99152932aef6a73,买的第二个了物有所值相信京东,正面,0.8,"价格,体验",,deepseek-v4-pro,2026-06-29T22:00:08
107b71e88d2bd82f,平板非常不错，屏幕舒服，帮同事买的同事很喜欢,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:08
8e779cbb779de3bf,挺不错的，送货速度很快，必须好评！,正面,0.9,"物流,体验",,deepseek-v4-pro,2026-06-29T22:00:08
83cd43e99a8943a3,用着不错，性能很好，屏幕很大,正面,0.85,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:08
b74d2f702d1dadfa,华为给力，支持国产，很满意,正面,0.95,体验,,deepseek-v4-pro,2026-06-29T22:00:35
4fa530e2d9b029d9,非常好！运行速度很快，很流畅,正面,0.95,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:35
3dd070427ba27c36,还行，并无不妥！！！！日后再议,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T22:00:35
456c06b6f426954f,总体感觉就是 做不出性价比高的平板来 就别做 也不能 忽悠人吧,负面,-0.8,"价格,质量","性价比低,忽悠消费者",deepseek-v4-pro,2026-06-29T22:00:35
7591f26396b6ab2e,今天刚刚收到货就降价了，心里有点不爽,负面,-0.6,价格,刚收货就降价,deepseek-v4-pro,2026-06-29T22:00:35
24e2acf6e73557c0,不错，挺好用的。,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:00:35
26c2f11bdfe0699d,我只在这里买东西 安全快速 放心 支持 将人性光辉坚持到底,正面,0.95,"物流,体验",,deepseek-v4-pro,2026-06-29T22:00:35
8ee6cc8c75240229,和好如初！你在哪里！你在,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T22:00:35
a46ebecbb6dc66bf,不错，支持京东，支持华为，值得购买！一直再用华为，！,正面,0.95,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:35
0ebb320c45a8f1d9,给爸爸买的，外观无瑕疵。先用着看,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:00:35
02f8b3a96d85534e,挺好的，就是买过之后，就促销了，早知道就晚点买了，总的来说好评吧,正面,0.6,"价格,体验",,deepseek-v4-pro,2026-06-29T22:01:02
cd5218f62dde362a,已经用上了，华为品质没得说,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:01:02
2b3b299c0b8e3fd8,"机是好机,但是感觉作为手机有点大,作为平板有点小,不习惯",中性,0.0,"质量,体验",尺寸不习惯,deepseek-v4-pro,2026-06-29T22:01:02
4b43f131c9ca90e4,挺好的，音响效果好，速度快,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:01:02
de93d0cfbce02e07,呵呵。商品这么快就到了，还不错哦，^_^^_^^_^^_^^_^^_^,正面,0.8,物流,,deepseek-v4-pro,2026-06-29T22:01:02
